# BCs for ATLAS9 + DUSTY99 + blackbody spectra:
#  n     Teff  logg        C        M       T1       T2 DDO51_finf DDO51_f7.9 DDO51_f2.9
  23      800  6.00  -47.289  -34.225  -23.961  -16.720  -37.383  -37.411  -37.549
  24      900  3.50  -40.502  -29.544  -21.031  -14.664  -31.813  -31.836  -31.949
  25      900  4.00  -40.551  -29.510  -20.936  -14.543  -31.811  -31.835  -31.948
  26      900  4.50  -42.362  -30.757  -21.722  -15.088  -33.290  -33.315  -33.435
  27      900  5.00  -40.480  -29.084  -20.326  -13.901  -31.515  -31.539  -31.657
  28      900  5.50  -40.547  -29.123  -20.347  -13.915  -31.564  -31.589  -31.707
  29     1000  3.50  -35.628  -25.841  -18.311  -12.559  -27.646  -27.666  -27.765
  30     1000  4.00  -34.823  -25.174  -17.768  -12.105  -26.924  -26.944  -27.042
  31     1000  4.50  -34.764  -24.976  -17.514  -11.840  -26.770  -26.790  -26.889
  32     1000  5.00  -34.704  -24.773  -17.260  -11.580  -26.609  -26.629  -26.730
  33     1000  5.50  -34.220  -24.325  -16.874  -11.247  -26.140  -26.161  -26.261
  34     1000  6.00  -32.782  -23.230  -16.055  -10.607  -24.914  -24.934  -25.030
  35     1100  3.50  -31.082  -22.360  -15.699  -10.541  -23.772  -23.789  -23.877
  36     1100  4.00  -30.727  -22.067  -15.459  -10.339  -23.456  -23.473  -23.560
  37     1100  4.50  -30.612  -21.890  -15.265  -10.149  -23.294  -23.312  -23.399
  38     1100  5.00  -30.099  -21.370  -14.788   -9.722  -22.767  -22.784  -22.872
  39     1100  5.50  -29.416  -20.740  -14.242   -9.254  -22.109  -22.127  -22.214
  40     1100  6.00  -36.042  -26.255  -18.724  -12.973  -28.060  -28.080  -28.179
  41     1200  3.50  -27.075  -19.282  -13.341   -8.705  -20.382  -20.397  -20.475
  42     1200  4.00  -27.075  -19.282  -13.341   -8.705  -20.382  -20.397  -20.475
  43     1200  4.50  -27.075  -19.282  -13.341   -8.705  -20.382  -20.397  -20.475
  44     1200  5.00  -27.138  -19.190  -13.176   -8.511  -20.331  -20.347  -20.426
  45     1200  6.00  -25.585  -17.844  -12.048   -7.575  -18.900  -18.916  -18.993
  46     1300  3.50  -23.555  -16.578  -11.256   -7.085  -17.428  -17.442  -17.512
  47     1300  4.00  -23.590  -16.614  -11.286   -7.111  -17.466  -17.479  -17.549
  48     1300  4.50  -24.187  -17.041  -11.590   -7.329  -17.940  -17.955  -18.026
  49     1300  5.00  -24.179  -16.996  -11.525   -7.258  -17.905  -17.919  -17.990
  50     1300  5.50  -24.007  -16.773  -11.302   -7.056  -17.686  -17.701  -17.772
  51     1300  6.00  -27.257  -19.506  -13.595   -8.980  -20.593  -20.608  -20.686
  52     1400  3.50  -20.622  -14.337   -9.538   -5.770  -14.997  -15.009  -15.071
  53     1400  4.00  -20.660  -14.367   -9.559   -5.785  -15.029  -15.041  -15.103
  54     1400  4.50  -21.037  -14.626   -9.724   -5.890  -15.316  -15.329  -15.393
  55     1400  5.00  -21.412  -14.888   -9.910   -6.022  -15.607  -15.620  -15.684
  56     1400  5.50  -21.218  -14.643   -9.658   -5.798  -15.357  -15.370  -15.435
  57     1400  6.00  -21.227  -14.648   -9.660   -5.799  -15.362  -15.375  -15.440
  58     1500  3.50  -18.419  -12.644   -8.208   -4.702  -13.185  -13.196  -13.251
  59     1500  4.00  -18.335  -12.593   -8.190   -4.718  -13.122  -13.133  -13.188
  60     1500  4.50  -18.716  -12.844   -8.356   -4.837  -13.399  -13.410  -13.467
  61     1500  5.00  -18.887  -12.958   -8.429   -4.890  -13.522  -13.534  -13.591
  62     1500  5.50  -19.035  -13.041   -8.471   -4.915  -13.614  -13.626  -13.684
  63     1500  6.00  -19.042  -13.023   -8.438   -4.887  -13.591  -13.603  -13.662
  64     1600  3.50  -16.733  -11.212   -7.035   -3.686  -11.697  -11.707  -11.757
  65     1600  4.00  -16.612  -11.198   -7.058   -3.736  -11.661  -11.671  -11.721
  66     1600  4.50  -16.679  -11.252   -7.107   -3.823  -11.712  -11.722  -11.772
  67     1600  5.00  -16.771  -11.333   -7.174   -3.907  -11.790  -11.800  -11.851
  68     1600  5.50  -16.894  -11.410   -7.221   -3.958  -11.869  -11.879  -11.930
  69     1600  6.00  -16.991  -11.470   -7.255   -3.994  -11.924  -11.935  -11.987
  70     1700  3.50  -14.931   -9.798   -6.051   -2.763  -10.147  -10.155  -10.194
  71     1700  4.00  -14.562   -9.412   -5.701   -2.528   -9.814   -9.823   -9.860
  72     1700  4.50  -13.413   -8.564   -5.102   -2.004   -8.944   -8.951   -8.983
  73     1700  5.00  -14.685   -9.574   -5.784   -2.595   -9.995  -10.004  -10.044
  74     1700  5.50  -15.047   -9.947   -6.069   -2.923  -10.343  -10.352  -10.397
  75     1700  6.00  -15.212  -10.109   -6.213   -3.156  -10.486  -10.496  -10.541
  76     1800  3.50  -13.532   -8.899   -5.520   -2.226   -9.081   -9.086   -9.116
  77     1800  4.00  -13.348   -8.679   -5.328   -2.119   -8.946   -8.953   -8.982
  78     1800  4.50  -12.520   -8.020   -4.811   -1.749   -8.327   -8.333   -8.360
  79     1800  5.00  -12.493   -8.000   -4.774   -1.707   -8.351   -8.358   -8.384
  80     1800  5.50  -13.309   -8.592   -5.111   -2.043   -8.965   -8.973   -9.007
  81     1800  6.00  -13.431   -8.687   -5.133   -2.086   -9.043   -9.052   -9.088
  82     1900  3.50  -11.640   -7.903   -5.010   -1.684   -7.894   -7.898   -7.921
  83     1900  4.00  -12.336   -8.049   -5.032   -1.743   -8.186   -8.190   -8.213
  84     1900  4.50  -13.200   -8.535   -5.276   -2.004   -8.829   -8.835   -8.861
  85     1900  5.00  -12.422   -7.952   -4.817   -1.669   -8.283   -8.289   -8.312
  86     1900  5.50  -12.616   -8.169   -4.904   -1.830   -8.521   -8.528   -8.556
  87     1900  6.00  -12.610   -8.196   -4.861   -1.895   -8.520   -8.528   -8.559
  88     2000  3.50  -10.293   -7.317   -4.814   -1.390   -7.197   -7.200   -7.222
  89     2000  4.00  -11.058   -7.329   -4.701   -1.348   -7.350   -7.353   -7.372
  90     2000  4.50  -11.525   -7.349   -4.613   -1.311   -7.505   -7.508   -7.525
  91     2000  5.00  -11.924   -7.527   -4.638   -1.376   -7.814   -7.818   -7.836
  92     2000  5.50  -12.266   -7.898   -4.797   -1.645   -8.236   -8.242   -8.265
  93     2000  6.00  -11.925   -7.733   -4.604   -1.631   -8.052   -8.059   -8.085
  94     2100  4.00   -9.895   -6.737   -4.454   -1.067   -6.703   -6.705   -6.724
  95     2100  5.00  -10.872   -6.733   -4.223   -0.924   -6.954   -6.956   -6.969
  96     2100  5.50  -11.628   -7.256   -4.464   -1.189   -7.602   -7.606   -7.620
  97     2100  6.00  -11.787   -7.545   -4.541   -1.422   -7.898   -7.905   -7.927
  98     2200  3.50   -8.021   -6.104   -4.220   -0.849   -5.950   -5.954   -5.978
  99     2200  4.00   -8.774   -6.147   -4.161   -0.810   -6.104   -6.107   -6.128
 100     2200  4.50   -9.563   -6.232   -4.136   -0.759   -6.295   -6.297   -6.312
 101     2200  5.00  -10.207   -6.305   -4.053   -0.707   -6.506   -6.507   -6.518
 102     2200  5.50  -10.828   -6.582   -4.115   -0.793   -6.907   -6.909   -6.918
 103     2200  6.00  -11.046   -6.717   -4.078   -0.839   -7.118   -7.123   -7.135
 104     2300  3.50   -7.194   -5.564   -3.850   -0.610   -5.440   -5.446   -5.471
 105     2300  4.00   -7.865   -5.610   -3.817   -0.574   -5.589   -5.594   -5.617
 106     2300  4.50   -8.675   -5.740   -3.858   -0.543   -5.816   -5.820   -5.837
 107     2300  5.00   -9.482   -5.875   -3.837   -0.511   -6.075   -6.078   -6.088
 108     2300  5.50  -10.117   -6.043   -3.842   -0.517   -6.358   -6.360   -6.367
 109     2300  6.00  -10.402   -6.136   -3.769   -0.512   -6.538   -6.542   -6.549
 110     2400  3.50   -6.530   -5.065   -3.441   -0.388   -4.985   -4.992   -5.018
 111     2400  4.00   -7.094   -5.106   -3.434   -0.357   -5.122   -5.128   -5.154
 112     2400  4.50   -7.826   -5.242   -3.519   -0.336   -5.349   -5.354   -5.375
 113     2400  5.50   -9.333   -5.527   -3.550   -0.275   -5.848   -5.850   -5.856
 114     2400  6.00   -9.880   -5.713   -3.545   -0.304   -6.126   -6.129   -6.134
 115     2500  3.50   -6.055   -4.637   -3.042   -0.201   -4.600   -4.608   -4.635
 116     2500  4.00   -6.485   -4.652   -3.037   -0.165   -4.705   -4.713   -4.741
 117     2500  4.50   -7.119   -4.794   -3.166   -0.154   -4.936   -4.943   -4.967
 118     2500  5.00   -7.848   -4.914   -3.206   -0.113   -5.164   -5.170   -5.185
 119     2500  5.50   -8.635   -5.093   -3.260   -0.098   -5.446   -5.449   -5.456
 120     2500  6.00   -9.252   -5.272   -3.280   -0.108   -5.709   -5.712   -5.717
 121     2600  3.50   -5.672   -4.266   -2.685   -0.048   -4.262   -4.270   -4.298
 122     2600  4.00   -6.003   -4.254   -2.670   -0.008   -4.338   -4.347   -4.376
 123     2600  4.50   -6.530   -4.384   -2.812    0.005   -4.560   -4.569   -4.595
 124     2600  5.00   -7.134   -4.475   -2.853    0.045   -4.758   -4.765   -4.784
 125     2600  5.50   -7.891   -4.644   -2.928    0.066   -5.029   -5.034   -5.043
 126     2600  6.00   -8.596   -4.856   -2.997    0.053   -5.315   -5.320   -5.325
 127     2700  3.50   -5.360   -3.961   -2.399    0.065   -3.978   -3.986   -4.014
 128     2700  4.00   -5.597   -3.904   -2.347    0.120   -4.009   -4.018   -4.047
 129     2700  4.50   -6.019   -4.006   -2.477    0.141   -4.208   -4.218   -4.246
 130     2700  5.00   -6.525   -4.077   -2.510    0.177   -4.385   -4.394   -4.417
 131     2700  5.50   -7.198   -4.223   -2.590    0.201   -4.635   -4.642   -4.655
 132     2700  6.00   -7.917   -4.429   -2.680    0.199   -4.916   -4.922   -4.929
 133     2800  5.00   -7.278   -3.377   -1.658    0.605   -4.207   -4.223   -4.245
 134     2800  5.50   -7.757   -3.487   -1.633    0.681   -4.370   -4.388   -4.414
 135     2900  5.00   -6.700   -3.066   -1.412    0.606   -3.869   -3.885   -3.907
 136     2900  5.50   -7.169   -3.169   -1.420    0.674   -4.040   -4.057   -4.083
 137     3000  5.00   -6.167   -2.791   -1.187    0.608   -3.553   -3.567   -3.589
 138     3000  5.50   -6.618   -2.885   -1.217    0.669   -3.728   -3.744   -3.767
 139     3100  5.00   -5.678   -2.551   -0.989    0.611   -3.259   -3.273   -3.293
 140     3100  5.50   -6.094   -2.635   -1.028    0.663   -3.432   -3.447   -3.468
 141     3200  5.00   -5.237   -2.342   -0.818    0.616   -2.996   -3.008   -3.026
 142     3200  5.50   -5.604   -2.411   -0.857    0.660   -3.153   -3.166   -3.186
 143     3300  5.00   -4.836   -2.157   -0.666    0.624   -2.753   -2.764   -2.780
 144     3300  5.50   -5.144   -2.213   -0.703    0.661   -2.889   -2.901   -2.918
 145     3400  5.00   -4.474   -1.992   -0.532    0.635   -2.533   -2.543   -2.557
 146     3400  5.50   -4.716   -2.036   -0.564    0.663   -2.644   -2.655   -2.669
 147     3500  5.00   -4.143   -1.842   -0.415    0.646   -2.333   -2.341   -2.354
 148     3500  5.50   -4.319   -1.877   -0.440    0.667   -2.415   -2.424   -2.437
 149     3600  5.00   -3.839   -1.707   -0.317    0.655   -2.146   -2.153   -2.165
 150     3600  5.50   -3.963   -1.736   -0.335    0.671   -2.206   -2.213   -2.225
 151     3700  5.00   -3.560   -1.581   -0.238    0.663   -1.966   -1.973   -1.983
 152     3700  5.50   -3.668   -1.612   -0.251    0.674   -2.028   -2.035   -2.045
 153     3800  5.00   -3.308   -1.461   -0.175    0.671   -1.799   -1.805   -1.814
 154     3800  5.50   -3.404   -1.482   -0.173    0.688   -1.861   -1.868   -1.877
 155     3500  0.00   -5.281   -2.618   -0.812    0.374   -2.738   -2.744   -2.766
 156     3500  0.50   -4.802   -2.296   -0.641    0.448   -2.444   -2.450   -2.472
 157     3500  1.00   -4.334   -2.020   -0.499    0.516   -2.203   -2.209   -2.230
 158     3500  1.50   -3.940   -1.827   -0.397    0.572   -2.035   -2.042   -2.062
 159     3500  2.00   -3.680   -1.731   -0.343    0.608   -1.942   -1.949   -1.969
 160     3500  2.50   -3.522   -1.674   -0.307    0.632   -1.901   -1.908   -1.928
 161     3500  3.00   -3.455   -1.645   -0.281    0.648   -1.918   -1.925   -1.948
 162     3500  3.50   -3.461   -1.635   -0.257    0.664   -1.989   -1.998   -2.025
 163     3500  4.00   -3.528   -1.635   -0.229    0.684   -2.112   -2.125   -2.158
 164     3500  4.50   -3.633   -1.632   -0.193    0.713   -2.259   -2.276   -2.317
 165     3500  5.00   -3.753   -1.617   -0.144    0.754   -2.406   -2.428   -2.476
 166     3750  0.00   -4.634   -2.183   -0.572    0.483   -2.219   -2.223   -2.241
 167     3750  0.50   -4.273   -1.963   -0.483    0.496   -2.018   -2.022   -2.039
 168     3750  1.00   -3.903   -1.768   -0.404    0.515   -1.858   -1.862   -1.878
 169     3750  1.50   -3.552   -1.601   -0.326    0.547   -1.733   -1.737   -1.752
 170     3750  2.00   -3.278   -1.488   -0.262    0.589   -1.639   -1.644   -1.658
 171     3750  2.50   -3.102   -1.427   -0.219    0.626   -1.581   -1.586   -1.600
 172     3750  3.00   -2.996   -1.393   -0.191    0.650   -1.560   -1.565   -1.580
 173     3750  3.50   -2.953   -1.376   -0.169    0.668   -1.580   -1.586   -1.602
 174     3750  4.00   -2.964   -1.368   -0.146    0.685   -1.643   -1.651   -1.669
 175     3750  4.50   -3.020   -1.365   -0.118    0.707   -1.747   -1.757   -1.779
 176     3750  5.00   -3.111   -1.359   -0.080    0.737   -1.871   -1.883   -1.911
 177     4000  0.00   -3.855   -1.703   -0.302    0.619   -1.700   -1.703   -1.718
 178     4000  0.50   -3.553   -1.540   -0.251    0.612   -1.538   -1.541   -1.555
 179     4000  1.00   -3.261   -1.406   -0.215    0.602   -1.412   -1.415   -1.427
 180     4000  1.50   -3.005   -1.303   -0.189    0.596   -1.329   -1.332   -1.343
 181     4000  2.00   -2.806   -1.231   -0.164    0.598   -1.289   -1.292   -1.303
 182     4000  2.50   -2.672   -1.186   -0.133    0.622   -1.264   -1.268   -1.279
 183     4000  3.00   -2.586   -1.157   -0.102    0.653   -1.245   -1.248   -1.259
 184     4000  3.50   -2.531   -1.136   -0.075    0.679   -1.240   -1.244   -1.255
 185     4000  4.00   -2.519   -1.128   -0.057    0.697   -1.268   -1.272   -1.284
 186     4000  4.50   -2.539   -1.127   -0.040    0.711   -1.325   -1.331   -1.344
 187     4000  5.00   -2.592   -1.128   -0.016    0.730   -1.415   -1.422   -1.437
 188     4250  0.00   -3.064   -1.287   -0.091    0.705   -1.270   -1.273   -1.286
 189     4250  0.50   -2.842   -1.182   -0.067    0.690   -1.165   -1.167   -1.179
 190     4250  1.00   -2.627   -1.091   -0.050    0.675   -1.077   -1.079   -1.090
 191     4250  1.50   -2.439   -1.021   -0.039    0.662   -1.012   -1.014   -1.024
 192     4250  2.00   -2.292   -0.971   -0.031    0.653   -0.971   -0.973   -0.983
 193     4250  2.50   -2.191   -0.939   -0.021    0.654   -0.954   -0.956   -0.965
 194     4250  3.00   -2.136   -0.924   -0.006    0.668   -0.951   -0.953   -0.962
 195     4250  3.50   -2.114   -0.916    0.013    0.690   -0.951   -0.953   -0.963
 196     4250  4.00   -2.110   -0.911    0.028    0.708   -0.959   -0.962   -0.971
 197     4250  4.50   -2.123   -0.910    0.041    0.722   -0.982   -0.985   -0.995
 198     4250  5.00   -2.155   -0.912    0.054    0.733   -1.030   -1.033   -1.044
 199     4500  0.00   -2.351   -0.947    0.059    0.742   -0.925   -0.927   -0.938
 200     4500  0.50   -2.191   -0.888    0.063    0.725   -0.868   -0.870   -0.880
 201     4500  1.00   -2.048   -0.839    0.065    0.708   -0.821   -0.823   -0.832
 202     4500  1.50   -1.929   -0.800    0.066    0.694   -0.785   -0.787   -0.795
 203     4500  2.00   -1.840   -0.771    0.068    0.685   -0.759   -0.761   -0.769
 204     4500  2.50   -1.782   -0.750    0.071    0.681   -0.744   -0.746   -0.754
 205     4500  3.00   -1.752   -0.739    0.078    0.686   -0.741   -0.742   -0.751
 206     4500  3.50   -1.741   -0.736    0.088    0.698   -0.745   -0.747   -0.755
 207     4500  4.00   -1.746   -0.735    0.101    0.715   -0.749   -0.752   -0.760
 208     4500  4.50   -1.762   -0.734    0.113    0.730   -0.756   -0.759   -0.767
 209     4500  5.00   -1.786   -0.734    0.124    0.741   -0.771   -0.774   -0.782
 210     4750  0.00   -1.797   -0.695    0.155    0.747   -0.674   -0.675   -0.684
 211     4750  0.50   -1.675   -0.666    0.147    0.727   -0.648   -0.649   -0.658
 212     4750  1.00   -1.570   -0.645    0.139    0.709   -0.629   -0.630   -0.638
 213     4750  1.50   -1.488   -0.630    0.131    0.694   -0.615   -0.617   -0.624
 214     4750  2.00   -1.433   -0.619    0.126    0.684   -0.606   -0.607   -0.615
 215     4750  2.50   -1.404   -0.610    0.126    0.680   -0.599   -0.600   -0.607
 216     4750  3.00   -1.396   -0.603    0.130    0.682   -0.595   -0.596   -0.603
 217     4750  3.50   -1.404   -0.600    0.138    0.691   -0.595   -0.597   -0.604
 218     4750  4.00   -1.418   -0.601    0.148    0.705   -0.599   -0.600   -0.608
 219     4750  4.50   -1.437   -0.601    0.159    0.719   -0.602   -0.604   -0.612
 220     4750  5.00   -1.459   -0.600    0.170    0.732   -0.606   -0.608   -0.616
 221     5000  0.00   -1.387   -0.511    0.214    0.733   -0.492   -0.493   -0.501
 222     5000  0.50   -1.299   -0.503    0.199    0.712   -0.486   -0.488   -0.495
 223     5000  1.00   -1.224   -0.500    0.185    0.694   -0.485   -0.487   -0.494
 224     5000  1.50   -1.166   -0.501    0.171    0.678   -0.488   -0.489   -0.496
 225     5000  2.00   -1.125   -0.504    0.160    0.665   -0.491   -0.493   -0.499
 226     5000  2.50   -1.103   -0.506    0.154    0.658   -0.494   -0.495   -0.502
 227     5000  3.00   -1.100   -0.505    0.154    0.658   -0.494   -0.496   -0.502
 228     5000  3.50   -1.114   -0.503    0.161    0.665   -0.493   -0.495   -0.502
 229     5000  4.00   -1.135   -0.502    0.171    0.678   -0.494   -0.495   -0.502
 230     5000  4.50   -1.158   -0.503    0.182    0.692   -0.495   -0.497   -0.504
 231     5000  5.00   -1.181   -0.502    0.193    0.706   -0.497   -0.498   -0.506
 232     5250  0.00   -1.078   -0.373    0.248    0.706   -0.357   -0.358   -0.364
 233     5250  0.50   -1.021   -0.379    0.230    0.687   -0.365   -0.366   -0.372
 234     5250  1.00   -0.972   -0.389    0.213    0.669   -0.375   -0.376   -0.382
 235     5250  1.50   -0.934   -0.400    0.197    0.653   -0.388   -0.389   -0.395
 236     5250  2.00   -0.908   -0.413    0.181    0.640   -0.401   -0.402   -0.408
 237     5250  2.50   -0.891   -0.424    0.170    0.629   -0.413   -0.414   -0.420
 238     5250  3.00   -0.886   -0.432    0.164    0.625   -0.421   -0.422   -0.428
 239     5250  3.50   -0.893   -0.434    0.167    0.628   -0.423   -0.425   -0.431
 240     5250  4.00   -0.911   -0.433    0.176    0.639   -0.423   -0.424   -0.430
 241     5250  4.50   -0.934   -0.432    0.187    0.653   -0.422   -0.423   -0.430
 242     5250  5.00   -0.957   -0.431    0.199    0.668   -0.421   -0.423   -0.429
 243     5500  0.00   -0.838   -0.266    0.265    0.670   -0.252   -0.253   -0.258
 244     5500  0.50   -0.807   -0.281    0.248    0.654   -0.268   -0.269   -0.275
 245     5500  1.00   -0.781   -0.298    0.230    0.639   -0.286   -0.287   -0.293
 246     5500  1.50   -0.760   -0.317    0.213    0.624   -0.306   -0.307   -0.312
 247     5500  2.00   -0.747   -0.337    0.195    0.610   -0.326   -0.327   -0.333
 248     5500  2.50   -0.738   -0.356    0.180    0.598   -0.345   -0.347   -0.352
 249     5500  3.00   -0.735   -0.372    0.169    0.590   -0.361   -0.362   -0.367
 250     5500  3.50   -0.736   -0.381    0.165    0.588   -0.370   -0.371   -0.377
 251     5500  4.00   -0.745   -0.383    0.169    0.594   -0.372   -0.373   -0.379
 252     5500  4.50   -0.761   -0.382    0.179    0.606   -0.371   -0.372   -0.378
 253     5500  5.00   -0.780   -0.380    0.192    0.621   -0.369   -0.370   -0.376
 254     5750  0.00   -0.645   -0.179    0.271    0.627   -0.168   -0.169   -0.173
 255     5750  0.50   -0.636   -0.200    0.255    0.616   -0.189   -0.190   -0.195
 256     5750  1.00   -0.628   -0.222    0.239    0.604   -0.212   -0.213   -0.217
 257     5750  1.50   -0.623   -0.246    0.222    0.591   -0.236   -0.237   -0.242
 258     5750  2.00   -0.620   -0.272    0.204    0.578   -0.261   -0.262   -0.267
 259     5750  2.50   -0.620   -0.296    0.186    0.565   -0.286   -0.287   -0.292
 260     5750  3.00   -0.621   -0.319    0.171    0.555   -0.308   -0.309   -0.314
 261     5750  3.50   -0.623   -0.335    0.161    0.549   -0.324   -0.325   -0.331
 262     5750  4.00   -0.626   -0.344    0.159    0.549   -0.333   -0.334   -0.339
 263     5750  4.50   -0.634   -0.346    0.165    0.557   -0.335   -0.336   -0.342
 264     5750  5.00   -0.647   -0.344    0.176    0.570   -0.333   -0.334   -0.340
 265     6000  0.00   -0.482   -0.108    0.266    0.578   -0.101   -0.101   -0.105
 266     6000  0.50   -0.494   -0.131    0.255    0.572   -0.123   -0.124   -0.128
 267     6000  1.00   -0.501   -0.156    0.242    0.564   -0.148   -0.149   -0.153
 268     6000  1.50   -0.509   -0.184    0.226    0.554   -0.175   -0.176   -0.180
 269     6000  2.00   -0.517   -0.213    0.208    0.543   -0.203   -0.204   -0.209
 270     6000  2.50   -0.525   -0.242    0.189    0.531   -0.233   -0.233   -0.238
 271     6000  3.00   -0.532   -0.270    0.172    0.519   -0.260   -0.261   -0.266
 272     6000  3.50   -0.537   -0.293    0.157    0.510   -0.283   -0.284   -0.289
 273     6000  4.00   -0.539   -0.310    0.149    0.506   -0.299   -0.300   -0.305
 274     6000  4.50   -0.542   -0.317    0.148    0.508   -0.307   -0.308   -0.313
 275     6000  5.00   -0.548   -0.318    0.156    0.518   -0.307   -0.309   -0.314
 276     6250  0.50   -0.369   -0.073    0.248    0.523   -0.068   -0.068   -0.072
 277     6250  1.00   -0.392   -0.099    0.239    0.520   -0.092   -0.093   -0.096
 278     6250  1.50   -0.411   -0.127    0.225    0.514   -0.120   -0.121   -0.124
 279     6250  2.00   -0.429   -0.159    0.209    0.505   -0.151   -0.152   -0.155
 280     6250  2.50   -0.445   -0.192    0.190    0.495   -0.183   -0.184   -0.188
 281     6250  3.00   -0.458   -0.224    0.171    0.483   -0.215   -0.216   -0.220
 282     6250  3.50   -0.468   -0.254    0.153    0.472   -0.244   -0.245   -0.249
 283     6250  4.00   -0.473   -0.277    0.139    0.465   -0.267   -0.268   -0.273
 284     6250  4.50   -0.474   -0.292    0.133    0.462   -0.282   -0.283   -0.288
 285     6250  5.00   -0.475   -0.299    0.134    0.467   -0.288   -0.289   -0.294
 286     6500  0.50   -0.250   -0.027    0.230    0.468   -0.026   -0.026   -0.029
 287     6500  1.00   -0.293   -0.050    0.228    0.471   -0.045   -0.046   -0.049
 288     6500  1.50   -0.324   -0.078    0.220    0.470   -0.072   -0.073   -0.076
 289     6500  2.00   -0.351   -0.110    0.205    0.464   -0.103   -0.104   -0.107
 290     6500  2.50   -0.375   -0.146    0.187    0.456   -0.138   -0.138   -0.142
 291     6500  3.00   -0.395   -0.182    0.168    0.445   -0.173   -0.173   -0.177
 292     6500  3.50   -0.410   -0.216    0.148    0.434   -0.206   -0.207   -0.211
 293     6500  4.00   -0.419   -0.246    0.130    0.424   -0.236   -0.237   -0.241
 294     6500  4.50   -0.423   -0.268    0.118    0.418   -0.258   -0.259   -0.263
 295     6500  5.00   -0.422   -0.282    0.114    0.418   -0.271   -0.272   -0.277
 296     6750  0.50   -0.156    0.010    0.210    0.411    0.009    0.008    0.006
 297     6750  1.00   -0.195   -0.011    0.209    0.416   -0.010   -0.011   -0.013
 298     6750  1.50   -0.242   -0.036    0.207    0.421   -0.032   -0.033   -0.035
 299     6750  2.00   -0.280   -0.067    0.198    0.419   -0.061   -0.062   -0.065
 300     6750  2.50   -0.311   -0.103    0.182    0.414   -0.096   -0.096   -0.100
 301     6750  3.00   -0.338   -0.141    0.163    0.405   -0.133   -0.133   -0.137
 302     6750  3.50   -0.359   -0.179    0.142    0.395   -0.170   -0.171   -0.174
 303     6750  4.00   -0.374   -0.215    0.121    0.384   -0.205   -0.205   -0.209
 304     6750  4.50   -0.381   -0.244    0.105    0.376   -0.234   -0.235   -0.238
 305     6750  5.00   -0.382   -0.265    0.094    0.372   -0.254   -0.255   -0.259
 306     7000  0.50   -0.087    0.037    0.190    0.358    0.033    0.033    0.032
 307     7000  1.00   -0.117    0.019    0.187    0.361    0.017    0.017    0.015
 308     7000  1.50   -0.161   -0.003    0.186    0.366   -0.003   -0.003   -0.005
 309     7000  2.00   -0.213   -0.031    0.184    0.370   -0.027   -0.027   -0.030
 310     7000  2.50   -0.253   -0.065    0.172    0.369   -0.059   -0.060   -0.062
 311     7000  3.00   -0.287   -0.104    0.155    0.363   -0.096   -0.097   -0.100
 312     7000  3.50   -0.314   -0.145    0.134    0.354   -0.136   -0.136   -0.139
 313     7000  4.00   -0.335   -0.184    0.113    0.344   -0.174   -0.175   -0.178
 314     7000  4.50   -0.347   -0.220    0.093    0.335   -0.209   -0.210   -0.213
