8846
 9.62978e+02 3.08775e-13 1.17385e-07 3.63100e-09
 9.63943e+02 2.93190e-13 1.17151e-07 3.63100e-09
 9.64910e+02 2.92478e-13 1.16916e-07 3.63100e-09
 9.65877e+02 3.19376e-13 1.16682e-07 3.63100e-09
 9.66845e+02 3.38125e-13 1.16448e-07 3.63100e-09
 9.67815e+02 3.36860e-13 1.16215e-07 3.63100e-09
 9.68785e+02 3.20721e-13 1.15982e-07 3.63100e-09
 9.69756e+02 2.84804e-13 1.15750e-07 3.63100e-09
 9.70728e+02 2.19141e-13 1.15519e-07 3.63100e-09
 9.71701e+02 1.29428e-13 1.15287e-07 3.63100e-09
 9.72675e+02 9.05834e-14 1.15057e-07 3.63100e-09
 9.73651e+02 1.56800e-13 1.14826e-07 3.63100e-09
 9.74627e+02 2.56640e-13 1.14596e-07 3.63100e-09
 9.75604e+02 3.30768e-13 1.14367e-07 3.63100e-09
 9.76582e+02 3.76495e-13 1.14138e-07 3.63100e-09
 9.77561e+02 3.99279e-13 1.13909e-07 3.63100e-09
 9.78541e+02 4.13836e-13 1.13681e-07 3.63100e-09
 9.79522e+02 4.28234e-13 1.13454e-07 3.63100e-09
 9.80504e+02 4.37016e-13 1.13227e-07 3.63100e-09
 9.81487e+02 4.42079e-13 1.13000e-07 3.63100e-09
 9.82471e+02 4.51414e-13 1.12774e-07 3.63100e-09
 9.83456e+02 4.60195e-13 1.12548e-07 3.63100e-09
 9.84442e+02 4.56161e-13 1.12322e-07 3.63100e-09
 9.85428e+02 4.58692e-13 1.12098e-07 3.63100e-09
 9.86416e+02 4.72774e-13 1.11873e-07 3.63100e-09
 9.87405e+02 4.58376e-13 1.11649e-07 3.63100e-09
 9.88395e+02 4.24832e-13 1.11426e-07 3.63100e-09
 9.89386e+02 3.95482e-13 1.11203e-07 3.63100e-09
 9.90378e+02 3.91131e-13 1.10980e-07 3.63100e-09
 9.91371e+02 4.37016e-13 1.10758e-07 3.63100e-09
 9.92365e+02 4.73486e-13 1.10536e-07 3.63100e-09
 9.93359e+02 4.84799e-13 1.10315e-07 3.63100e-09
 9.94355e+02 4.61778e-13 1.10094e-07 3.63100e-09
 9.95352e+02 4.66445e-13 1.09874e-07 3.63100e-09
 9.96350e+02 4.93264e-13 1.09654e-07 3.63100e-09
 9.97349e+02 5.04656e-13 1.09434e-07 3.63100e-09
 9.98349e+02 5.15020e-13 1.09215e-07 3.63100e-09
 9.99349e+02 5.26412e-13 1.08997e-07 3.63100e-09
 1.00035e+03 5.42235e-13 1.08778e-07 3.63100e-09
 1.00135e+03 5.59877e-13 1.08561e-07 3.63100e-09
 1.00236e+03 5.73168e-13 1.08343e-07 3.63100e-09
 1.00336e+03 5.84322e-13 1.08127e-07 3.63100e-09
 1.00437e+03 5.88832e-13 1.07909e-07 3.63100e-09
 1.00538e+03 5.88911e-13 1.07693e-07 3.63100e-09
 1.00638e+03 5.88357e-13 1.07479e-07 3.63100e-09
 1.00739e+03 5.92946e-13 1.07263e-07 3.63100e-09
 1.00840e+03 6.01173e-13 1.07049e-07 3.63100e-09
 1.00941e+03 6.06949e-13 1.06835e-07 3.63100e-09
 1.01042e+03 6.19844e-13 1.06621e-07 3.63100e-09
 1.01144e+03 6.31552e-13 1.06406e-07 3.63100e-09
 1.01245e+03 6.36536e-13 1.06194e-07 3.63100e-09
 1.01347e+03 6.47375e-13 1.05980e-07 3.63100e-09
 1.01448e+03 6.55128e-13 1.05769e-07 3.63100e-09
 1.01550e+03 6.65729e-13 1.05557e-07 3.63100e-09
 1.01652e+03 6.85032e-13 1.05345e-07 3.63100e-09
 1.01754e+03 6.91124e-13 1.05134e-07 3.63100e-09
 1.01856e+03 6.83529e-13 1.04924e-07 3.63100e-09
 1.01958e+03 6.71583e-13 1.04714e-07 3.63100e-09
 1.02060e+03 6.51726e-13 1.04505e-07 3.63100e-09
 1.02162e+03 6.22850e-13 1.04296e-07 3.63100e-09
 1.02265e+03 5.54497e-13 1.04086e-07 3.63100e-09
 1.02367e+03 4.23962e-13 1.03879e-07 3.63100e-09
 1.02470e+03 2.49836e-13 1.03670e-07 3.63100e-09
 1.02573e+03 1.52528e-13 1.03462e-07 3.63100e-09
 1.02676e+03 2.52526e-13 1.03255e-07 3.63100e-09
 1.02778e+03 4.35829e-13 1.03050e-07 3.63100e-09
 1.02881e+03 5.91838e-13 1.02843e-07 3.63100e-09
 1.02985e+03 7.00143e-13 1.02636e-07 3.63100e-09
 1.03088e+03 7.59872e-13 1.02431e-07 3.63100e-09
 1.03191e+03 8.03780e-13 1.02226e-07 3.63100e-09
 1.03295e+03 8.44127e-13 1.02021e-07 3.63100e-09
 1.03398e+03 8.67860e-13 1.01818e-07 3.63100e-09
 1.03502e+03 8.66278e-13 1.01613e-07 3.63100e-09
 1.03606e+03 8.19602e-13 1.01409e-07 3.63100e-09
 1.03709e+03 8.17229e-13 1.01208e-07 3.63100e-09
 1.03813e+03 8.98714e-13 1.01005e-07 3.63100e-09
 1.03918e+03 9.51719e-13 1.00801e-07 3.63100e-09
 1.04022e+03 9.73080e-13 1.00600e-07 3.63100e-09
 1.04126e+03 9.89693e-13 1.00399e-07 3.63100e-09
 1.04230e+03 9.93649e-13 1.00199e-07 3.63100e-09
 1.04335e+03 9.92067e-13 9.99970e-08 3.63100e-09
 1.04439e+03 1.00789e-12 9.97979e-08 3.63100e-09
 1.04544e+03 1.03004e-12 9.95976e-08 3.63100e-09
 1.04649e+03 1.04982e-12 9.93978e-08 3.63100e-09
 1.04754e+03 1.05457e-12 9.91986e-08 3.63100e-09
 1.04859e+03 1.06169e-12 9.90001e-08 3.63100e-09
 1.04964e+03 1.09570e-12 9.88021e-08 3.63100e-09
 1.05069e+03 1.12023e-12 9.86047e-08 3.63100e-09
 1.05174e+03 1.12814e-12 9.84079e-08 3.63100e-09
 1.05280e+03 1.14001e-12 9.82099e-08 3.63100e-09
 1.05385e+03 1.15978e-12 9.80143e-08 3.63100e-09
 1.05491e+03 1.17561e-12 9.78174e-08 3.63100e-09
 1.05597e+03 1.20013e-12 9.76211e-08 3.63100e-09
 1.05703e+03 1.22861e-12 9.74254e-08 3.63100e-09
 1.05809e+03 1.24602e-12 9.72303e-08 3.63100e-09
 1.05915e+03 1.24285e-12 9.70358e-08 3.63100e-09
 1.06021e+03 1.24839e-12 9.68419e-08 3.63100e-09
 1.06127e+03 1.27687e-12 9.66485e-08 3.63100e-09
 1.06234e+03 1.27212e-12 9.64539e-08 3.63100e-09
 1.06340e+03 1.26342e-12 9.62617e-08 3.63100e-09
 1.06447e+03 1.30060e-12 9.60683e-08 3.63100e-09
 1.06554e+03 1.31010e-12 9.58755e-08 3.63100e-09
 1.06660e+03 1.29586e-12 9.56850e-08 3.63100e-09
 1.06767e+03 1.29428e-12 9.54933e-08 3.63100e-09
 1.06874e+03 1.32117e-12 9.53022e-08 3.63100e-09
 1.06981e+03 1.38209e-12 9.51116e-08 3.63100e-09
 1.07089e+03 1.42244e-12 9.49199e-08 3.63100e-09
 1.07196e+03 1.43984e-12 9.47305e-08 3.63100e-09
 1.07304e+03 1.44696e-12 9.45399e-08 3.63100e-09
 1.07411e+03 1.47149e-12 9.43516e-08 3.63100e-09
 1.07519e+03 1.50076e-12 9.41622e-08 3.63100e-09
 1.07627e+03 1.53082e-12 9.39733e-08 3.63100e-09
 1.07734e+03 1.57196e-12 9.37867e-08 3.63100e-09
 1.07842e+03 1.60360e-12 9.35990e-08 3.63100e-09
 1.07951e+03 1.63288e-12 9.34101e-08 3.63100e-09
 1.08059e+03 1.65819e-12 9.32234e-08 3.63100e-09
 1.08167e+03 1.66610e-12 9.30374e-08 3.63100e-09
 1.08276e+03 1.66531e-12 9.28501e-08 3.63100e-09
 1.08384e+03 1.63288e-12 9.26652e-08 3.63100e-09
 1.08493e+03 1.62022e-12 9.24791e-08 3.63100e-09
 1.08602e+03 1.68984e-12 9.22935e-08 3.63100e-09
 1.08710e+03 1.78002e-12 9.21102e-08 3.63100e-09
 1.08819e+03 1.81562e-12 9.19258e-08 3.63100e-09
 1.08929e+03 1.83461e-12 9.17402e-08 3.63100e-09
 1.09038e+03 1.84015e-12 9.15569e-08 3.63100e-09
 1.09147e+03 1.85676e-12 9.13741e-08 3.63100e-09
 1.09256e+03 1.90423e-12 9.11919e-08 3.63100e-09
 1.09366e+03 1.94458e-12 9.10086e-08 3.63100e-09
 1.09476e+03 1.94220e-12 9.08258e-08 3.63100e-09
 1.09585e+03 1.85676e-12 9.06452e-08 3.63100e-09
 1.09695e+03 1.76974e-12 9.04635e-08 3.63100e-09
 1.09805e+03 1.82512e-12 9.02823e-08 3.63100e-09
 1.09915e+03 1.91847e-12 9.01017e-08 3.63100e-09
 1.10025e+03 2.04426e-12 8.99216e-08 3.63100e-09
 1.10136e+03 2.23650e-12 8.97405e-08 3.63100e-09
 1.10246e+03 2.42716e-12 8.95615e-08 3.63100e-09
 1.10357e+03 2.60437e-12 8.93814e-08 3.63100e-09
 1.10467e+03 2.74282e-12 8.92035e-08 3.63100e-09
 1.10578e+03 2.93743e-12 8.90245e-08 3.63100e-09
 1.10689e+03 3.31164e-12 8.88460e-08 3.63100e-09
 1.10800e+03 4.32664e-12 8.86681e-08 3.63100e-09
 1.10911e+03 7.51249e-12 8.84907e-08 3.63100e-09
 1.11022e+03 1.47940e-11 8.83139e-08 3.63100e-09
 1.11133e+03 2.31799e-11 8.81375e-08 3.63100e-09
 1.11245e+03 3.28315e-11 8.79601e-08 3.63100e-09
 1.11356e+03 3.74280e-11 8.77849e-08 3.63100e-09
 1.11468e+03 4.60037e-11 8.76086e-08 3.63100e-09
 1.11580e+03 8.14855e-11 8.74328e-08 3.63100e-09
 1.11692e+03 8.21975e-11 8.72575e-08 3.63100e-09
 1.11804e+03 7.95077e-11 8.70828e-08 3.63100e-09
 1.11916e+03 1.13209e-10 8.69086e-08 3.63100e-09
 1.12028e+03 1.10203e-10 8.67349e-08 3.63100e-09
 1.12140e+03 7.16440e-11 8.65617e-08 3.63100e-09
 1.12253e+03 6.95396e-11 8.63875e-08 3.63100e-09
 1.12365e+03 1.27845e-10 8.62154e-08 3.63100e-09
 1.12478e+03 1.57591e-10 8.60423e-08 3.63100e-09
 1.12591e+03 1.61072e-10 8.58696e-08 3.63100e-09
 1.12703e+03 1.33700e-10 8.56990e-08 3.63100e-09
 1.12816e+03 8.20393e-11 8.55275e-08 3.63100e-09
 1.12930e+03 5.93579e-11 8.53549e-08 3.63100e-09
 1.13043e+03 9.65168e-11 8.51843e-08 3.63100e-09
 1.13156e+03 1.45329e-10 8.50143e-08 3.63100e-09
 1.13269e+03 1.50630e-10 8.48447e-08 3.63100e-09
 1.13383e+03 1.32196e-10 8.46742e-08 3.63100e-09
 1.13497e+03 1.45250e-10 8.45042e-08 3.63100e-09
 1.13610e+03 1.79901e-10 8.43362e-08 3.63100e-09
 1.13724e+03 1.76341e-10 8.41672e-08 3.63100e-09
 1.13838e+03 1.25314e-10 8.39987e-08 3.63100e-09
 1.13953e+03 6.94921e-11 8.38292e-08 3.63100e-09
 1.14067e+03 7.32183e-11 8.36617e-08 3.63100e-09
 1.14181e+03 1.03716e-10 8.34948e-08 3.63100e-09
 1.14295e+03 1.06564e-10 8.33283e-08 3.63100e-09
 1.14410e+03 1.10520e-10 8.31609e-08 3.63100e-09
 1.14525e+03 1.44142e-10 8.29939e-08 3.63100e-09
 1.14640e+03 1.53794e-10 8.28275e-08 3.63100e-09
 1.14755e+03 1.46199e-10 8.26616e-08 3.63100e-09
 1.14870e+03 1.58383e-10 8.24962e-08 3.63100e-09
 1.14985e+03 1.68746e-10 8.23312e-08 3.63100e-09
 1.15100e+03 1.68272e-10 8.21668e-08 3.63100e-09
 1.15215e+03 1.57512e-10 8.20028e-08 3.63100e-09
 1.15331e+03 1.49601e-10 8.18380e-08 3.63100e-09
 1.15446e+03 1.57196e-10 8.16750e-08 3.63100e-09
 1.15562e+03 1.47940e-10 8.15111e-08 3.63100e-09
 1.15678e+03 1.10520e-10 8.13477e-08 3.63100e-09
 1.15794e+03 7.69049e-11 8.11848e-08 3.63100e-09
 1.15910e+03 8.86056e-11 8.10224e-08 3.63100e-09
 1.16026e+03 1.23652e-10 8.08605e-08 3.63100e-09
 1.16143e+03 1.35598e-10 8.06976e-08 3.63100e-09
 1.16259e+03 1.29823e-10 8.05367e-08 3.63100e-09
 1.16376e+03 1.11706e-10 8.03748e-08 3.63100e-09
 1.16492e+03 1.00393e-10 8.02148e-08 3.63100e-09
 1.16609e+03 9.30359e-11 8.00540e-08 3.63100e-09
 1.16726e+03 7.82340e-11 7.98936e-08 3.63100e-09
 1.16843e+03 6.71662e-11 7.97336e-08 3.63100e-09
 1.16960e+03 5.92392e-11 7.95742e-08 3.63100e-09
 1.17077e+03 5.16128e-11 7.94152e-08 3.63100e-09
 1.17195e+03 5.15416e-11 7.92554e-08 3.63100e-09
 1.17312e+03 5.17473e-11 7.90974e-08 3.63100e-09
 1.17430e+03 4.71271e-11 7.89385e-08 3.63100e-09
 1.17548e+03 4.16605e-11 7.87801e-08 3.63100e-09
 1.17665e+03 3.77840e-11 7.86235e-08 3.63100e-09
 1.17783e+03 3.52445e-11 7.84660e-08 3.63100e-09
 1.17902e+03 3.07905e-11 7.83077e-08 3.63100e-09
 1.18020e+03 2.46434e-11 7.81512e-08 3.63100e-09
 1.18138e+03 2.10517e-11 7.79952e-08 3.63100e-09
 1.18256e+03 1.91926e-11 7.78396e-08 3.63100e-09
 1.18375e+03 1.67718e-11 7.76832e-08 3.63100e-09
 1.18494e+03 1.49759e-11 7.75272e-08 3.63100e-09
 1.18612e+03 1.38130e-11 7.73730e-08 3.63100e-09
 1.18731e+03 1.23652e-11 7.72180e-08 3.63100e-09
 1.18850e+03 9.96022e-12 7.70635e-08 3.63100e-09
 1.18969e+03 7.84951e-12 7.69094e-08 3.63100e-09
 1.19089e+03 7.66992e-12 7.67545e-08 3.63100e-09
 1.19208e+03 7.41835e-12 7.66013e-08 3.63100e-09
 1.19328e+03 5.61775e-12 7.64473e-08 3.63100e-09
 1.19447e+03 5.38675e-12 7.62951e-08 3.63100e-09
 1.19567e+03 6.94605e-12 7.61420e-08 3.63100e-09
 1.19687e+03 7.29651e-12 7.59894e-08 3.63100e-09
 1.19807e+03 7.08529e-12 7.58372e-08 3.63100e-09
 1.19927e+03 6.83608e-12 7.56856e-08 3.63100e-09
 1.20047e+03 6.56947e-12 7.55343e-08 3.63100e-09
 1.20168e+03 6.74669e-12 7.53823e-08 3.63100e-09
 1.20288e+03 6.71425e-12 7.52320e-08 3.63100e-09
 1.20409e+03 6.28071e-12 7.50808e-08 3.63100e-09
 1.20529e+03 5.71665e-12 7.49314e-08 3.63100e-09
 1.20650e+03 5.12251e-12 7.47812e-08 3.63100e-09
 1.20771e+03 4.52284e-12 7.46314e-08 3.63100e-09
 1.20892e+03 3.85197e-12 7.44821e-08 3.63100e-09
 1.21013e+03 3.10278e-12 7.43332e-08 3.63100e-09
 1.21135e+03 2.29663e-12 7.41836e-08 3.63100e-09
 1.21256e+03 1.47702e-12 7.40356e-08 3.63100e-09
 1.21378e+03 7.55758e-13 7.38868e-08 3.63100e-09
 1.21499e+03 3.00389e-13 7.37397e-08 3.63100e-09
 1.21621e+03 2.83617e-13 7.35919e-08 3.63100e-09
 1.21743e+03 7.33370e-13 7.34444e-08 3.63100e-09
 1.21865e+03 1.50313e-12 7.32975e-08 3.63100e-09
 1.21987e+03 2.42241e-12 7.31509e-08 3.63100e-09
 1.22110e+03 3.38600e-12 7.30036e-08 3.63100e-09
 1.22232e+03 4.32823e-12 7.28580e-08 3.63100e-09
 1.22355e+03 5.19767e-12 7.27116e-08 3.63100e-09
 1.22477e+03 6.02281e-12 7.25668e-08 3.63100e-09
 1.22600e+03 6.84083e-12 7.24212e-08 3.63100e-09
 1.22723e+03 7.59793e-12 7.22762e-08 3.63100e-09
 1.22846e+03 8.34633e-12 7.21315e-08 3.63100e-09
 1.22969e+03 9.14537e-12 7.19873e-08 3.63100e-09
 1.23092e+03 9.96022e-12 7.18435e-08 3.63100e-09
 1.23216e+03 1.07988e-11 7.16989e-08 3.63100e-09
 1.23339e+03 1.15346e-11 7.15560e-08 3.63100e-09
 1.23463e+03 1.24127e-11 7.14123e-08 3.63100e-09
 1.23587e+03 1.33383e-11 7.12691e-08 3.63100e-09
 1.23711e+03 1.42877e-11 7.11263e-08 3.63100e-09
 1.23835e+03 1.52133e-11 7.09839e-08 3.63100e-09
 1.23959e+03 1.62655e-11 7.08420e-08 3.63100e-09
 1.24083e+03 1.78556e-11 7.07005e-08 3.63100e-09
 1.24207e+03 1.93034e-11 7.05594e-08 3.63100e-09
 1.24332e+03 2.13286e-11 7.04176e-08 3.63100e-09
 1.24457e+03 2.53396e-11 7.02762e-08 3.63100e-09
 1.24581e+03 3.00547e-11 7.01364e-08 3.63100e-09
 1.24706e+03 3.65973e-11 6.99958e-08 3.63100e-09
 1.24831e+03 4.79973e-11 6.98557e-08 3.63100e-09
 1.24956e+03 6.38435e-11 6.97160e-08 3.63100e-09
 1.25082e+03 8.82892e-11 6.95757e-08 3.63100e-09
 1.25207e+03 1.29823e-10 6.94368e-08 3.63100e-09
 1.25333e+03 1.76578e-10 6.92973e-08 3.63100e-09
 1.25458e+03 2.31640e-10 6.91592e-08 3.63100e-09
 1.25584e+03 2.89234e-10 6.90205e-08 3.63100e-09
 1.25720e+03 2.97796e-10 6.88713e-08 3.63100e-09
 1.25840e+03 3.04238e-10 6.87400e-08 3.63100e-09
 1.25950e+03 2.92470e-10 6.86200e-08 3.63100e-09
 1.26070e+03 3.31351e-10 6.84894e-08 3.63100e-09
 1.26190e+03 5.34063e-10 6.83592e-08 3.63100e-09
 1.26310e+03 5.73061e-10 6.82294e-08 3.63100e-09
 1.26430e+03 5.33152e-10 6.80999e-08 3.63100e-09
 1.26540e+03 6.30279e-10 6.79816e-08 3.63100e-09
 1.26660e+03 7.33462e-10 6.78528e-08 3.63100e-09
 1.26780e+03 1.00352e-09 6.77244e-08 3.63100e-09
 1.26900e+03 1.19149e-09 6.75964e-08 3.63100e-09
 1.27020e+03 1.17419e-09 6.74688e-08 3.63100e-09
 1.27130e+03 1.22766e-09 6.73521e-08 3.63100e-09
 1.27250e+03 1.17794e-09 6.72251e-08 3.63100e-09
 1.27370e+03 1.06554e-09 6.70985e-08 3.63100e-09
 1.27490e+03 1.02493e-09 6.69722e-08 3.63100e-09
 1.27610e+03 1.10764e-09 6.68463e-08 3.63100e-09
 1.27720e+03 1.29948e-09 6.67312e-08 3.63100e-09
 1.27840e+03 1.50239e-09 6.66060e-08 3.63100e-09
 1.27960e+03 1.75076e-09 6.64811e-08 3.63100e-09
 1.28080e+03 2.03350e-09 6.63566e-08 3.63100e-09
 1.28200e+03 2.22943e-09 6.62325e-08 3.63100e-09
 1.28310e+03 2.34467e-09 6.61189e-08 3.63100e-09
 1.28430e+03 2.27518e-09 6.59954e-08 3.63100e-09
 1.28550e+03 2.09974e-09 6.58723e-08 3.63100e-09
 1.28670e+03 2.04972e-09 6.57495e-08 3.63100e-09
 1.28790e+03 2.04940e-09 6.56270e-08 3.63100e-09
 1.28900e+03 2.24946e-09 6.55151e-08 3.63100e-09
 1.29020e+03 2.47124e-09 6.53932e-08 3.63100e-09
 1.29140e+03 2.65399e-09 6.52718e-08 3.63100e-09
 1.29260e+03 2.84428e-09 6.51506e-08 3.63100e-09
 1.29380e+03 2.93264e-09 6.50298e-08 3.63100e-09
 1.29490e+03 2.99271e-09 6.49194e-08 3.63100e-09
 1.29610e+03 2.97404e-09 6.47992e-08 3.63100e-09
 1.29730e+03 2.89957e-09 6.46794e-08 3.63100e-09
 1.29850e+03 2.75081e-09 6.45599e-08 3.63100e-09
 1.29970e+03 2.54583e-09 6.44408e-08 3.63100e-09
 1.30080e+03 2.13941e-09 6.43318e-08 3.63100e-09
 1.30200e+03 1.91718e-09 6.42133e-08 3.63100e-09
 1.30320e+03 1.92957e-09 6.40951e-08 3.63100e-09
 1.30440e+03 1.96764e-09 6.39772e-08 3.63100e-09
 1.30560e+03 1.96282e-09 6.38597e-08 3.63100e-09
 1.30670e+03 2.04093e-09 6.37522e-08 3.63100e-09
 1.30790e+03 2.09792e-09 6.36353e-08 3.63100e-09
 1.30910e+03 2.09753e-09 6.35187e-08 3.63100e-09
 1.31030e+03 2.32061e-09 6.34024e-08 3.63100e-09
 1.31150e+03 2.70414e-09 6.32864e-08 3.63100e-09
 1.31260e+03 3.15758e-09 6.31804e-08 3.63100e-09
 1.31380e+03 3.59301e-09 6.30650e-08 3.63100e-09
 1.31500e+03 3.90347e-09 6.29500e-08 3.63100e-09
 1.31620e+03 4.00861e-09 6.28352e-08 3.63100e-09
 1.31730e+03 4.07835e-09 6.27303e-08 3.63100e-09
 1.31850e+03 4.21747e-09 6.26162e-08 3.63100e-09
 1.31970e+03 4.32586e-09 6.25024e-08 3.63100e-09
 1.32090e+03 4.32308e-09 6.23889e-08 3.63100e-09
 1.32210e+03 4.22012e-09 6.22757e-08 3.63100e-09
 1.32320e+03 4.21886e-09 6.21722e-08 3.63100e-09
 1.32440e+03 4.05376e-09 6.20595e-08 3.63100e-09
 1.32560e+03 4.05186e-09 6.19472e-08 3.63100e-09
 1.32680e+03 4.07944e-09 6.18352e-08 3.63100e-09
 1.32800e+03 4.07663e-09 6.17235e-08 3.63100e-09
 1.32910e+03 4.00373e-09 6.16214e-08 3.63100e-09
 1.33030e+03 4.11703e-09 6.15103e-08 3.63100e-09
 1.33150e+03 3.79710e-09 6.13995e-08 3.63100e-09
 1.33270e+03 3.45494e-09 6.12889e-08 3.63100e-09
 1.33390e+03 3.32285e-09 6.11787e-08 3.63100e-09
 1.33500e+03 3.62142e-09 6.10779e-08 3.63100e-09
 1.33620e+03 4.03651e-09 6.09683e-08 3.63100e-09
 1.33740e+03 4.74744e-09 6.08589e-08 3.63100e-09
 1.33860e+03 5.15635e-09 6.07499e-08 3.63100e-09
 1.33980e+03 5.33979e-09 6.06411e-08 3.63100e-09
 1.34090e+03 5.40301e-09 6.05416e-08 3.63100e-09
 1.34210e+03 5.38456e-09 6.04334e-08 3.63100e-09
 1.34330e+03 5.55108e-09 6.03255e-08 3.63100e-09
 1.34450e+03 5.37009e-09 6.02179e-08 3.63100e-09
 1.34570e+03 5.38495e-09 6.01105e-08 3.63100e-09
 1.34680e+03 5.32661e-09 6.00124e-08 3.63100e-09
 1.34800e+03 5.27967e-09 5.99056e-08 3.63100e-09
 1.34920e+03 5.16526e-09 5.97991e-08 3.63100e-09
 1.35040e+03 4.91346e-09 5.96928e-08 3.63100e-09
 1.35160e+03 4.72717e-09 5.95869e-08 3.63100e-09
 1.35270e+03 4.49591e-09 5.94900e-08 3.63100e-09
 1.35390e+03 4.46771e-09 5.93846e-08 3.63100e-09
 1.35510e+03 4.34963e-09 5.92795e-08 3.63100e-09
 1.35630e+03 4.41201e-09 5.91746e-08 3.63100e-09
 1.35750e+03 4.54265e-09 5.90700e-08 3.63100e-09
 1.35860e+03 4.88423e-09 5.89744e-08 3.63100e-09
 1.35980e+03 4.93777e-09 5.88704e-08 3.63100e-09
 1.36100e+03 4.81260e-09 5.87666e-08 3.63100e-09
 1.36220e+03 4.93240e-09 5.86631e-08 3.63100e-09
 1.36340e+03 4.87421e-09 5.85599e-08 3.63100e-09
