QE for the below data includes all optical component traces. Telescope reflectance is assumed to be ideal bare aluminium (in practice this is lower).
Lambda	LP600	g-band			r-band			i-band			z-band			Kepler_response
350	0	1.42096578049270e-08	2.91461810325917e-10	-9.50348515747871e-11	-5.83168407390739e-12	0.000158300000000000
351	0	1.53404596822925e-08	2.61689866821200e-10	-7.11639720610797e-11	-1.34898738247651e-10	0.000192700000000000
352	0	1.76713032158980e-08	2.75466408553049e-10	-5.29771255013700e-10	-5.79642394724832e-10	0.000226500000000000
353	0	2.17132063985780e-08	6.60700112879654e-10	-1.70528017847689e-11	1.70802178648087e-10	0.000233600000000000
354	0	2.69282602427019e-08	8.83994260172348e-10	-3.74598080508988e-10	-4.64232501519235e-11	0.000216500000000000
355	0	3.33988656870697e-08	7.76622496462240e-10	-1.85319911551035e-10	1.50812065951877e-10	0.000230000000000000
356	0	3.93790939162985e-08	6.06575594942821e-10	-1.57439340229882e-10	6.43356772367954e-11	0.000278300000000000
357	0	4.88029582559608e-08	7.73490099868594e-10	3.14493348133993e-10	5.66717013337456e-10	0.000329100000000000
358	0	5.70078578513608e-08	1.40718292453748e-09	6.00963893641609e-10	2.12934120339681e-10	0.000381200000000000
359	0	6.81230229076202e-08	1.50332443738567e-09	9.63489802816848e-10	1.55005712892422e-09	0.000423700000000000
360	0	7.48273213987485e-08	1.97789758042333e-09	7.91916517533931e-10	1.39204194900376e-09	0.000453600000000000
361	0	8.59216392506744e-08	1.10468894212378e-09	-1.54417374926638e-10	1.44560579134118e-09	0.000499600000000000
362	0	9.38775689639748e-08	1.22700859848378e-09	-8.87127216703770e-10	1.10676175583237e-10	0.000549000000000000
363	0	1.05351057184470e-07	7.63137865186804e-10	6.53323855442255e-10	-2.27968324026659e-10	0.000607100000000000
364	0	1.20156467042528e-07	2.04493321922771e-09	-8.79828877851291e-10	-1.03564830344571e-09	0.000678900000000000
365	0	1.33156315237966e-07	1.98891825943024e-09	-7.98551825693945e-10	-2.97777704209645e-09	0.000740700000000000
366	0	1.46408447997922e-07	2.63163784561016e-09	-6.72000099323323e-10	-3.90055271523993e-09	0.000788600000000000
367	0	1.79535328450144e-07	4.28765822819957e-09	3.76722025922076e-11	2.43348389415502e-10	0.000832000000000000
368	0	2.15184916053153e-07	3.56868597617006e-09	-4.00362073921812e-09	-2.22377382787108e-09	0.000864100000000000
369	0	2.56316743522661e-07	5.51268977751460e-09	-9.13318325420976e-10	-2.04915420648997e-09	0.000889700000000000
370	0	3.00038258263409e-07	8.25131963576503e-09	3.58533974489030e-09	-1.07013408507619e-09	0.000907700000000000
371	0	3.59319040913771e-07	1.22675315963450e-08	1.11071177978434e-09	4.34017628235059e-09	0.000926400000000000
372	0	4.21625633029758e-07	1.29656880686158e-08	3.84704173566243e-09	2.84945641452361e-09	0.000936500000000000
373	0	4.93906646084967e-07	8.00781671075251e-09	-1.33035157233208e-09	2.99489774254468e-09	0.000937000000000000
374	0	5.65294255592024e-07	6.19729820169498e-09	-6.10802139686864e-09	4.35968396901952e-09	0.000939500000000000
375	0	6.75388071944673e-07	2.25539254434338e-08	-8.69435262110287e-10	1.03229512076241e-08	0.00100000000000000
376	0	7.69219796351624e-07	1.84918760854309e-08	-2.24303457231375e-10	1.10630452723532e-08	0.000991400000000000
377	0	9.04670331691118e-07	4.02942831069501e-08	-9.33311651432037e-09	1.40333712591439e-08	0.000987300000000000
378	0	1.07213851152567e-06	2.93328141379637e-08	-1.12754444872559e-08	-1.20739497134596e-09	0.000973700000000000
379	0	1.79876367857165e-06	5.09502144159888e-08	-7.76107975980405e-09	-5.14316330351193e-09	0.000951600000000000
380	0	2.27667559143736e-06	2.11706264990533e-08	-3.01774436640062e-08	-3.68061823655926e-08	0.000925800000000000
381	0	2.80409574678630e-06	1.90955052756849e-08	-5.41921759948811e-08	-5.20786507518678e-09	0.000903500000000000
382	0	3.40662334513373e-06	1.51066636028155e-08	-2.46800725139021e-08	1.15495713009898e-08	0.000873000000000000
383	0	4.13358167293292e-06	4.37661782281133e-08	-4.37661782281133e-08	-4.13608685524942e-08	0.000838900000000000
384	0	5.14010962729963e-06	7.92055459493903e-08	4.89249410827640e-08	1.06946479251268e-08	0.000805900000000000
385	0	7.09009286622360e-06	1.42867038247011e-07	5.66910166865460e-08	2.78133648825107e-08	0.000777000000000000
386	0	1.25607724112678e-05	4.29012698337506e-08	-1.11038001716555e-07	-7.59590360727593e-08	0.000738400000000000
387	0	3.05635468014543e-05	3.46076267272171e-08	-8.15751201427260e-08	4.33546093066236e-08	0.000700100000000000
388	0	8.87966215881117e-05	1.76307673809827e-07	-8.82871527182286e-09	-8.09852077565706e-08	0.000661500000000000
389	0	0.000275044667739552	2.65751235333404e-07	-2.02960867474181e-08	-1.03562083659902e-07	0.000616900000000000
390	0	0.000805840184050317	4.61442017173171e-07	2.39061128435787e-07	1.43121232389871e-07	0.000583100000000000
391	0	0.00212356121611922	4.84224678992147e-07	2.05323722518545e-08	2.01205067847347e-07	0.000556300000000000
392	0	0.00497772599733720	3.61442602935485e-07	-1.41586036160308e-07	-1.10806463081980e-07	0.000536100000000000
393	0	0.0100833234740783	4.55513262057254e-07	1.62214736110658e-07	-7.99851277426139e-08	0.000500500000000000
394	0	0.0180918626964376	5.26729076344642e-07	7.82958588668613e-10	6.01952033223718e-08	0.000450800000000000
395	0	0.0292651445076406	3.67528143385253e-07	-1.36810845602125e-07	-1.29767541538365e-07	0.000398300000000000
396	0	0.0435186228948562	4.44936335984490e-07	-4.43267563978922e-08	1.44279246314708e-07	0.000369700000000000
