11305.00    0.00
11306.00    0.00
11307.00    0.00
11308.00    0.00
11309.00    0.00
11310.00    1.00
11311.00    1.00
12700.00    1.00
14539.00    1.00
14540.00    1.00
14541.00    0.00
14542.00    0.00
14543.00    0.00
14544.00    0.00
14545.00    0.00
