microns throughput
0.5505 1.1363861345729935e-12
0.5515 1.241175567658054e-12
0.5525 1.600764384933844e-10
0.5535 4.713642180024748e-10
0.5545 1.7417192937184114e-12
0.5555 1.7833757519038135e-12
0.5565 8.267808811825059e-10
0.5575 1.8274035296049542e-09
0.5585 1.637531054770745e-09
0.5595 1.7322055764322372e-09
0.5605 6.877528418197389e-10
0.5615 2.954504658709519e-10
0.5625 6.12444507839329e-10
0.5635 3.006693191629484e-12
0.5645 3.378081805424101e-12
0.5655 3.77209193991518e-12
0.5665 4.124376856139296e-12
0.5675 8.300560603489165e-10
0.5685 4.655800375467118e-12
0.5695 4.859327810956845e-12
0.5705 1.3815761316582484e-09
0.5715 7.668885592103127e-09
0.5725 4.399853843654976e-09
0.5735 8.348783000947709e-09
0.5745 1.0074969916096948e-08
0.5755 8.939006249777906e-09
0.5765 9.495994712980644e-09
0.5775 5.783946872269183e-12
0.5785 5.994274191174499e-12
0.5795 6.332347515862922e-12
0.5805 6.846806958245975e-12
0.5815 3.312674558244816e-09
0.5825 5.1012974562568605e-09
0.5835 1.450754943220513e-09
0.5845 1.0410495145356156e-11
0.5855 2.744684861046297e-09
0.5865 9.536002281439671e-09
0.5875 2.6233369394273557e-08
0.5885 2.236340412863626e-09
0.5895 1.4678633477370035e-08
0.5905 7.827539608288133e-09
0.5915 7.873630282445624e-09
0.5925 9.856885865142435e-09
0.5935 1.7550423658990307e-11
0.5945 1.798865278485314e-11
0.5955 6.698667670241282e-09
0.5965 1.8648885234776512e-11
0.5975 1.5536555180142968e-09
0.5985 2.4159737652204125e-08
0.5995 1.9364366392932483e-11
0.6005 3.59623076054435e-08
0.6015 3.782349671572073e-09
0.6025 1.4618184209139465e-08
0.6035 1.0739750102285155e-08
0.6045 5.157537898995299e-09
0.6055 1.0793033141963493e-08
0.6065 1.6875047798645772e-08
0.6075 2.6752389492131653e-08
0.6085 6.16272279456299e-09
0.6095 4.2465089328077596e-09
0.6105 2.089356624153934e-11
0.6115 1.865236006336506e-08
0.6125 4.249782324739334e-09
0.6135 2.298127536786814e-08
0.6145 1.678240589976254e-08
0.6155 2.003289325941451e-08
0.6165 1.8982410127897282e-08
0.6175 3.21116375656858e-08
0.6185 4.142976514494538e-08
0.6195 1.8760156033273652e-08
0.6205 3.28799910175781e-08
0.6215 2.0946235972118587e-08
0.6225 2.5657467376407905e-08
0.6235 5.061854893999314e-08
0.6245 6.274107995546835e-08
0.6255 5.8420248898877335e-09
0.6265 3.6489795918100476e-08
0.6275 5.297661458524947e-08
0.6285 5.5254347256913405e-08
0.6295 2.2351913372605822e-11
0.6305 2.354301051588092e-08
0.6315 7.491973849632871e-08
0.6325 3.527989716451632e-08
0.6335 6.806240103479437e-08
0.6345 6.252869532373399e-08
0.6355 1.0987177644335789e-07
0.6365 7.035237484952316e-08
0.6375 1.2007525111894522e-07
0.6385 8.049749828086553e-08
0.6395 1.598706065969203e-07
0.6405 1.1370629706450658e-07
0.6415 1.1044280478557145e-07
0.6425 9.766657804263547e-08
0.6435 1.7184744086187505e-07
0.6445 1.8753048636552196e-07
0.6455 2.3605652906587075e-07
0.6465 2.805515372887931e-07
0.6475 2.988983395872556e-07
0.6485 3.0757701271317916e-07
0.6495 4.2985110943146725e-07
0.6505 3.9662963879242906e-07
0.6515 5.14313056955568e-07
0.6525 3.817864877748597e-07
0.6535 4.881900342817018e-07
0.6545 5.307625181821985e-07
0.6555 5.769391843097532e-07
0.6565 6.529193456566465e-07
0.6575 6.430663373665864e-07
0.6585 7.373667330581537e-07
0.6595 6.991673304050826e-07
0.6605 7.108545665156257e-07
0.6615 7.183047409348455e-07
0.6625 6.868950395725596e-07
0.6635 7.019879718439153e-07
0.6645 7.465185273036085e-07
0.6655 8.546629446679222e-07
0.6665 1.021603093986728e-06
0.6675 1.072581292516609e-06
0.6685 1.1852365739500039e-06
0.6695 1.2633839810933992e-06
0.6705 1.219673801395933e-06
0.6715 1.2909978084549495e-06
0.6725 1.295756566866875e-06
0.6735 1.3252461083283627e-06
0.6745 1.1865379717748854e-06
0.6755 1.0580220682413746e-06
0.6765 8.376436569901078e-07
0.6775 7.785590326878002e-07
0.6785 6.064448376072868e-07
0.6795 4.897215235650017e-07
0.6805 3.8343043562661753e-07
0.6815 2.31549563499125e-07
0.6825 1.9305271005347812e-07
0.6835 1.888665182053146e-07
0.6845 9.795543410758178e-08
0.6855 1.2660217415958247e-07
0.6865 1.400337151435822e-07
0.6875 1.0835494584614603e-07
0.6885 1.6689458975491092e-07
0.6895 1.7533590257443476e-07
0.6905 3.1246108282675714e-07
0.6915 3.842549791058173e-07
0.6925 3.354956581950712e-07
0.6935 3.756504206435964e-07
0.6945 2.504426787359061e-07
0.6955 2.520387748521068e-07
0.6965 2.2328809937322677e-07
0.6975 2.4271251565157205e-07
0.6985 2.774728305881742e-07
0.6995 3.380248545287574e-07
0.7005 3.1256619806306496e-07
0.7015 2.2180806974948438e-07
0.7025 2.6321497479468237e-07
0.7035 3.237425405440639e-07
0.7045 3.8378226576581993e-07
0.7055 4.915039146898273e-07
0.7065 5.209116315194028e-07
0.7075 6.063972962019807e-07
0.7085 4.905347273979365e-07
0.7095 4.879293916180408e-07
0.7105 3.322091992671453e-07
0.7115 3.271831796737816e-07
0.7125 2.1683239510007024e-07
0.7135 2.0883437882134683e-07
0.7145 1.882880224033029e-07
0.7155 1.328332495617362e-07
0.7165 1.3152614540166806e-07
0.7175 1.6986606810841326e-07
0.7185 1.6028720103350592e-07
0.7195 1.834640975058528e-07
0.7205 2.9916075124614943e-07
0.7215 3.1833483325681046e-07
0.7225 1.8296027077746117e-07
0.7235 1.6671485525214559e-07
0.7245 7.929254145510164e-08
0.7255 9.50123438566566e-08
0.7265 1.8261786778160933e-08
0.7275 2.252579108184312e-09
0.7285 8.477626026651516e-09
0.7295 3.315704371518884e-08
0.7305 1.0511041247363312e-07
0.7315 4.509806611651265e-08
0.7325 2.6071210620599115e-11
0.7335 4.520471612962008e-08
0.7345 3.719042495403222e-08
0.7355 1.339118744041825e-08
0.7365 3.567810018898654e-08
0.7375 9.445095671272385e-09
0.7385 6.684026367329407e-08
0.7395 3.0733001370353015e-09
0.7405 2.66945190865787e-11
0.7415 1.9438454101356847e-08
0.7425 4.700598464152739e-08
0.7435 1.5712830300737197e-08
0.7445 3.9613571198415256e-08
0.7455 3.2647409302818424e-08
0.7465 2.712480278656974e-11
0.7475 2.271895011799446e-08
0.7485 1.9077536009787682e-08
0.7495 3.259804726825671e-08
0.7505 1.19384341684382e-07
0.7515 9.331414451142085e-09
0.7525 1.0597411147264944e-07
0.7535 3.626229280445014e-08
0.7545 3.577085949458258e-08
0.7555 2.7757338403233266e-11
0.7565 2.781706371265324e-11
0.7575 1.6890413590291792e-08
0.7585 9.912697871696636e-08
0.7595 1.362147578549617e-08
0.7605 4.145634679341744e-08
0.7615 2.003290691701923e-08
0.7625 5.8475589472050646e-08
0.7635 4.91849933056747e-08
0.7645 7.383022425856751e-08
0.7655 8.39123375926987e-08
0.7665 6.456693198464126e-08
0.7675 2.8490287852736087e-11
0.7685 3.6551167636043655e-08
0.7695 7.416981707425699e-08
0.7705 5.1148595686378984e-09
0.7715 9.197348664015833e-09
0.7725 6.026933500446224e-08
0.7735 6.302817838948204e-08
0.7745 4.680749302543886e-08
0.7755 6.186705724503088e-08
0.7765 3.036596270712106e-08
0.7775 9.560699429534186e-08
0.7785 2.8991649962334215e-11
0.7795 2.237610098791735e-08
0.7805 5.6763690018158856e-08
0.7815 5.312867131889388e-08
0.7825 1.4696815626538038e-07
0.7835 2.1108593108313652e-07
0.7845 3.29980706989758e-07
0.7855 1.3430071931505824e-07
0.7865 2.4299718367816813e-07
0.7875 1.5218220859568677e-07
0.7885 1.3573401317107684e-07
0.7895 1.1318226619172292e-07
0.7905 1.0247439558709682e-07
0.7915 1.4204386601227392e-07
0.7925 3.278875772417574e-08
0.7935 1.6723391385334488e-07
0.7945 6.596981020378321e-08
0.7955 2.0994577454410082e-07
0.7965 5.995575310011472e-08
0.7975 7.635351827806477e-08
0.7985 2.569234790959574e-07
0.7995 3.20621169250208e-09
0.8005 5.073611938191017e-08
0.8015 2.8721312527228762e-08
0.8025 5.794578488540688e-08
0.8035 7.370387091516277e-08
0.8045 7.594025994921644e-08
0.8055 4.235565694485258e-08
0.8065 6.994640844107937e-08
0.8075 2.2062479391721854e-08
0.8085 5.700342183741311e-08
0.8095 4.217540371517794e-08
0.8105 3.187539097117981e-08
0.8115 5.4891309313031495e-08
0.8125 2.9111793773151617e-08
0.8135 6.809839400384441e-08
0.8145 1.107023434392159e-08
0.8155 7.721524359582058e-08
0.8165 5.2252922652224435e-08
0.8175 7.423931681588708e-08
0.8185 1.1097378549026266e-07
0.8195 5.148442356515098e-08
0.8205 4.856827618306362e-08
0.8215 6.084802030157278e-08
0.8225 8.987755515260013e-08
0.8235 5.4667702818905194e-08
0.8245 1.0224130838192094e-07
0.8255 1.0474989256460774e-07
0.8265 3.995979751668263e-08
0.8275 5.554123242113866e-08
0.8285 7.055986823195927e-08
0.8295 9.881901221232747e-09
0.8305 3.6901542515011015e-08
0.8315 7.95908142314307e-08
0.8325 7.959958077053266e-08
0.8335 6.710634852515186e-08
0.8345 6.230594343667213e-08
0.8355 7.160579473371257e-08
0.8365 1.1717107113328401e-07
0.8375 1.3389526550677555e-07
0.8385 1.5921126015957314e-07
0.8395 9.387134382647367e-08
0.8405 6.841077012669372e-08
0.8415 1.3255599643158954e-07
0.8425 1.4740391701029513e-07
0.8435 1.0459979129653274e-07
0.8445 4.107524985456194e-08
0.8455 8.511963042718626e-08
0.8465 1.1652816351744922e-07
0.8475 1.092891955886569e-07
0.8485 1.4325369118927217e-07
0.8495 7.870752069465834e-08
0.8505 1.238374545318702e-07
0.8515 1.5792981666031116e-07
0.8525 1.0262170226894303e-07
0.8535 1.204189961730037e-07
0.8545 1.3923604048073387e-07
0.8555 1.0235011710633854e-07
0.8565 5.537402679425258e-08
0.8575 1.8902091192227653e-07
0.8585 1.6094054531257784e-07
0.8595 1.5338666109951476e-07
0.8605 1.1916772888625022e-07
0.8615 6.533237793285756e-09
0.8625 1.2278873624251535e-07
0.8635 2.248695507735184e-07
0.8645 1.947240707122484e-07
0.8655 1.61533430260837e-07
0.8665 9.929869675071964e-08
0.8675 8.590197581797849e-08
0.8685 5.659817170834845e-08
0.8695 8.344183737652058e-08
0.8705 3.278089737014816e-11
0.8715 7.828068883118815e-08
0.8725 3.2912097740877713e-11
0.8735 3.2949023073760966e-11
0.8745 3.2986922529933396e-11
0.8755 9.060401216174376e-08
0.8765 3.3067842666510605e-11
0.8775 1.1171990941520295e-07
0.8785 3.099464642249783e-07
0.8795 3.7143999948569197e-07
0.8805 3.32093962811873e-11
0.8815 3.321566220687529e-11
0.8825 3.8298091893924895e-07
0.8835 9.0291596221656e-08
0.8845 8.238878708816654e-08
0.8855 3.1220470479289533e-07
0.8865 3.2563649487759965e-07
0.8875 2.5897043188550293e-07
0.8885 7.011483527153594e-07
0.8895 4.68482139167513e-07
0.8905 8.833558467892562e-09
0.8915 6.803794480920764e-07
0.8925 3.361999792410871e-11
0.8935 9.497090598603571e-07
0.8945 3.37038376973428e-11
0.8955 3.370654276868549e-11
0.8965 8.534139417865533e-07
0.8975 3.3692282106527086e-11
0.8985 1.546583267277394e-06
0.8995 3.380720589019707e-11
0.9005 1.399973403036644e-07
0.9015 4.20141291032276e-08
0.9025 1.2215381303213644e-07
0.9035 2.1568168329106114e-08
0.9045 7.890889985146469e-08
0.9055 3.260184082138035e-08
0.9065 9.120553294102165e-08
0.9075 1.4571031088970457e-07
0.9085 1.4690454588981552e-07
0.9095 1.0262295144809541e-07
0.9105 6.379290952750576e-08
0.9115 1.0411197083693358e-07
0.9125 1.2742511058087782e-07
0.9135 1.9552818056703255e-08
0.9145 1.205582595171411e-07
0.9155 2.0170738333034508e-07
0.9165 8.748735049324745e-08
0.9175 1.4020862836596298e-07
0.9185 8.885037608881607e-08
0.9195 1.4091917549074897e-07
0.9205 1.2528715530927384e-07
0.9215 7.606041118343465e-08
0.9225 1.6920531613503457e-07
0.9235 1.2297894676600026e-07
0.9245 1.2983526827653187e-07
0.9255 1.8214520211330202e-07
0.9265 1.2620231311939817e-07
0.9275 1.7057471265606732e-07
0.9285 1.5733301030579563e-07
0.9295 8.244011816458906e-08
0.9305 1.9336722925096977e-07
0.9315 2.595204450516902e-07
0.9325 2.617023915850346e-07
0.9335 1.348463520517896e-07
0.9345 2.2916039884116717e-07
0.9355 2.650894217454051e-07
0.9365 1.5833526552920567e-07
0.9375 2.3044250943832376e-07
0.9385 2.429630215331142e-07
0.9395 2.599907380761517e-07
0.9405 2.140484450371395e-07
0.9415 2.662053121589113e-07
0.9425 1.7246108350247012e-07
0.9435 1.9459036178198848e-07
0.9445 1.628150302773675e-07
0.9455 2.318490596051909e-07
0.9465 2.2087268953451663e-07
0.9475 1.6798911116916864e-07
0.9485 1.229063255405906e-07
0.9495 2.4450224472991893e-07
0.9505 2.5465950951169255e-07
0.9515 2.488448465446319e-07
0.9525 1.5888253619866797e-07
0.9535 2.7255522236729575e-07
0.9545 2.406058648004551e-07
0.9555 2.706771972464829e-07
0.9565 3.2958532858895717e-07
0.9575 2.501720182184375e-07
0.9585 2.4886410377444654e-07
0.9595 2.7272919156879333e-07
0.9605 3.6089240160217983e-07
0.9615 2.893007661395406e-07
0.9625 2.1490825291196882e-07
0.9635 2.402417846448195e-07
0.9645 2.577763824854414e-07
0.9655 1.4872421367863227e-07
0.9665 2.3057584647313213e-07
0.9675 2.1863088068773803e-07
0.9685 2.8207125488502844e-07
0.9695 2.425828124854653e-07
0.9705 1.964228586775083e-07
0.9715 3.364818892132036e-07
0.9725 2.8992334664200736e-07
0.9735 2.635969957802391e-07
0.9745 2.9727953056899085e-07
0.9755 3.369507792236258e-07
0.9765 2.344007957825026e-07
0.9775 2.372627952878677e-07
0.9785 2.933885873842025e-07
0.9795 2.4328236196777626e-07
0.9805 1.8951899872368916e-07
0.9815 1.2067187051270114e-07
0.9825 2.3038359141223286e-07
0.9835 2.0555723445482892e-07
0.9845 2.3963060706908873e-07
0.9855 1.4838496683917438e-07
0.9865 1.703540061335907e-07
0.9875 2.046881065588905e-07
0.9885 2.3926266863183346e-07
0.9895 3.1104648426046065e-07
0.9905 1.525084812013324e-07
0.9915 2.576205818963867e-07
0.9925 3.162434569133311e-07
0.9935 2.6470185714326016e-07
0.9945 2.1043508084596501e-07
0.9955 2.2912839826828826e-07
0.9965 2.4530068972609334e-07
0.9975 2.755199675512075e-07
0.9985 2.726717752522939e-07
0.9995 2.5054024557837565e-07
1.0005 2.621201781300422e-07
1.0015 5.779737937341645e-07
1.0025 2.7914414757314024e-07
1.0035 2.362016096865882e-07
1.0045 4.1220729603871094e-07
1.0055 2.2537775070554765e-08
1.0065 1.6429913604531932e-08
1.0075 1.151438894356311e-07
1.0085 1.0569333159235791e-06
1.0095 3.9519804913552274e-07
1.0105 2.9515701949636326e-07
1.0115 1.2910185462278382e-07
1.0125 9.430259176609652e-07
1.0135 1.3973889800298878e-06
1.0145 8.584109771453017e-07
1.0155 3.4837155460140165e-11
1.0165 3.48373240258515e-11
1.0175 2.7582616038163217e-07
1.0185 1.078402053408004e-06
1.0195 3.491312036518255e-11
1.0205 1.1351189553883606e-06
1.0215 2.6835254389345756e-07
1.0225 2.8526311675638483e-07
1.0235 3.3468516955884023e-06
1.0245 8.67491800503421e-07
1.0255 1.4570739264739095e-07
1.0265 1.7029157342184571e-06
1.0275 3.938868226765756e-07
1.0285 1.489329578250702e-06
1.0295 3.533052994317783e-11
1.0305 3.624480864363812e-07
1.0315 5.824380554810152e-07
1.0325 2.5065007566277643e-06
1.0335 3.557596270823046e-08
1.0345 3.7557013343871873e-07
1.0355 4.866191276044414e-07
1.0365 2.5463760477611585e-07
1.0375 6.143646750264055e-07
1.0385 9.168140514890426e-07
1.0395 3.5803094247071596e-11
1.0405 4.24171850416721e-07
1.0415 3.584940015427201e-11
1.0425 1.836458158061229e-07
1.0435 1.0173900188918103e-06
1.0445 2.867095524657835e-07
1.0455 5.823844050164655e-07
1.0465 7.537327521631594e-07
1.0475 1.2978260614389592e-06
1.0485 1.1764591975286932e-06
