microns throughput
0.5504000244140625 6.041143057432405e-10
0.5514000244140626 4.3504823231604e-10
0.5524000244140626 6.865210859438515e-10
0.5534000244140626 1.5279925117799711e-09
0.5544000244140626 1.45982465080912e-09
0.5554000244140626 2.050698287826438e-09
0.5564000244140626 1.4043263080789753e-09
0.5574000244140624 1.1564263434172202e-09
0.5584000244140624 8.354253131332668e-10
0.5594000244140624 9.255462036416532e-10
0.5604000244140624 1.6657200235119835e-09
0.5614000244140624 1.6685766893104765e-09
0.5624000244140624 9.838561583839772e-10
0.5634000244140625 6.655833904042846e-11
0.5644000244140625 4.4246001627196995e-11
0.5654000244140625 2.3387115902141963e-10
0.5664000244140625 1.17217346476224e-09
0.5674000244140625 1.1797083679877233e-09
0.5684000244140625 1.89852728674089e-09
0.5694000244140625 1.6077140653878849e-09
0.5704000244140625 1.508667792711456e-09
0.5714000244140625 9.130474136246729e-10
0.5724000244140625 2.413949302911357e-09
0.5734000244140625 3.8220438975367365e-09
0.5744000244140625 3.5722554747816773e-09
0.5754000244140625 3.3954945300904468e-09
0.5764000244140625 3.481297590940759e-09
0.5774000244140625 5.570997783050634e-09
0.5784000244140625 3.2543386523769715e-09
0.5794000244140625 3.897226357196761e-09
0.5804000244140625 3.8914845992353606e-09
0.5814000244140625 4.88140263567271e-09
0.5824000244140625 2.6034778946851445e-09
0.5834000244140625 5.22852514440435e-09
0.5844000244140625 1.2671857816108092e-08
0.5854000244140625 1.2689390692570236e-08
0.5864000244140625 1.000126270432037e-08
0.5874000244140625 5.716831056717361e-09
0.5884000244140625 6.3897346611926655e-09
0.5894000244140625 4.7016776088527536e-09
0.5904000244140625 1.1957334033320047e-08
0.5914000244140625 1.2331825248629741e-08
0.5924000244140625 1.5376243252832667e-08
0.5934000244140625 1.4130172658451027e-08
0.5944000244140625 1.3629100975827137e-08
0.5954000244140625 1.3628221839646263e-08
0.5964000244140625 7.233611613205826e-09
0.5974000244140625 1.232846639405955e-08
0.5984000244140625 1.7851995698423463e-08
0.5994000244140625 1.8939847743652054e-08
0.6004000244140625 3.1025675226243296e-08
0.6014000244140625 2.3509832138117824e-08
0.6024000244140625 1.6476155704396213e-08
0.6034000244140625 1.6135501801100097e-08
0.6044000244140625 1.626968307749711e-08
0.6054000244140625 1.5007916344024785e-08
0.6064000244140625 1.4781109004505696e-08
0.6074000244140625 1.7150091428998703e-08
0.6084000244140625 1.8631673644857154e-08
0.6094000244140625 2.292935364603319e-08
0.6104000244140625 2.714616308591293e-08
0.6114000244140625 2.6648301995504487e-08
0.6124000244140625 1.7766362024490427e-08
0.6134000244140625 1.8819437794655277e-08
0.6144000244140625 1.4594689851956528e-08
0.6154000244140625 1.885301823398411e-08
0.6164000244140625 1.7047842376985394e-08
0.6174000244140625 1.7784538378150483e-08
0.6184000244140625 1.8661444109801688e-08
0.6194000244140625 1.3875027144775992e-08
0.6204000244140625 1.5635097320337294e-08
0.6214000244140625 2.0406517112341153e-08
0.6224000244140625 2.5806688222215524e-08
0.6234000244140625 2.451677051296776e-08
0.6244000244140625 1.4501241975963615e-08
0.6254000244140625 1.2772260230518328e-08
0.6264000244140625 1.6681734921097893e-08
0.6274000244140625 1.995529717872513e-08
0.6284000244140625 1.464698323274549e-08
0.6294000244140625 9.05156782722229e-09
0.6304000244140625 2.3404638153836602e-08
0.6314000244140625 3.5094481776829296e-08
0.6324000244140625 3.7850932125609326e-08
0.6334000244140625 3.592668606077229e-08
0.6344000244140625 3.9783769818307807e-08
0.6354000244140625 4.2610717649857034e-08
0.6364000244140625 3.878716596322434e-08
0.6374000244140625 4.615397812547862e-08
0.6384000244140625 4.1914921563538994e-08
0.6394000244140625 3.45145750231191e-08
0.6404000244140625 3.0199472601832046e-08
0.6414000244140625 3.2597803845579014e-08
0.6424000244140625 3.9540492582671595e-08
0.6434000244140625 3.6697418932516414e-08
0.6444000244140625 4.072019032798791e-08
0.6454000244140625 5.18749513206298e-08
0.6464000244140625 5.0763679109635866e-08
0.6474000244140625 5.831373344034342e-08
0.6484000244140625 5.957977216337886e-08
0.6494000244140625 5.6640045886787745e-08
0.6504000244140625 5.475255730039053e-08
0.6514000244140625 5.031185045446535e-08
0.6524000244140625 5.3258420954394527e-08
0.6534000244140625 6.55245420311152e-08
0.6544000244140625 6.324772895038264e-08
0.6554000244140625 5.688899626578799e-08
0.6564000244140625 3.9939468551131994e-08
0.6574000244140625 5.0668793805602526e-08
0.6584000244140625 6.363589927514118e-08
0.6594000244140625 5.984707300772712e-08
