microns throughput
0.5504000244140625 1.7018543825098409e-09
0.5514000244140626 6.814354252095932e-10
0.5524000244140626 1.6935339622633108e-09
0.5534000244140626 1.5528271966813066e-11
0.5544000244140626 1.439697122317053e-09
0.5554000244140626 1.6102496249563066e-09
0.5564000244140626 3.2777789054450432e-09
0.5574000244140624 4.314697797334828e-09
0.5584000244140624 1.126978538297876e-09
0.5594000244140624 4.6356368477974515e-09
0.5604000244140624 5.965100584755667e-09
0.5614000244140624 3.603924254889654e-09
0.5624000244140624 2.7350678500806456e-12
0.5634000244140625 6.9699625373059e-09
0.5644000244140625 5.046132229674064e-09
0.5654000244140625 7.314778116004856e-09
0.5664000244140625 2.6695943083680285e-09
0.5674000244140625 2.0114396849265654e-09
0.5684000244140625 3.01096518187249e-09
0.5694000244140625 1.4656113407036743e-09
0.5704000244140625 9.329454123337913e-09
0.5714000244140625 1.999485781276704e-09
0.5724000244140625 5.785113627368599e-10
0.5734000244140625 2.8760070630416225e-09
0.5744000244140625 1.1605192179026834e-10
0.5754000244140625 8.070379636467633e-10
0.5764000244140625 1.0533301922780667e-09
0.5774000244140625 1.7850411295917155e-10
0.5784000244140625 8.806535282837731e-09
0.5794000244140625 6.675541596831355e-11
0.5804000244140625 3.875043636514671e-09
0.5814000244140625 1.6908960425811805e-10
0.5824000244140625 5.168924889965175e-09
0.5834000244140625 9.21535606848681e-12
0.5844000244140625 5.03843578134745e-09
0.5854000244140625 9.934826859665587e-10
0.5864000244140625 1.0147875150688778e-08
0.5874000244140625 1.9047413984706056e-10
0.5884000244140625 1.4496814760752233e-11
0.5894000244140625 1.51816211075336e-11
0.5904000244140625 1.5794111989225252e-11
0.5914000244140625 1.6397794263853237e-11
0.5924000244140625 1.9671577238929917e-10
0.5934000244140625 2.1648661247839655e-08
0.5944000244140625 1.7948168197930985e-11
0.5954000244140625 6.20646061728358e-09
0.5964000244140625 5.293439540984838e-09
0.5974000244140625 9.919836410384816e-10
0.5984000244140625 5.022973908311173e-09
0.5994000244140625 1.2885555819047077e-09
0.6004000244140625 3.5143560685599273e-09
0.6014000244140625 1.9718317577048765e-11
0.6024000244140625 6.47819832785101e-09
0.6034000244140625 5.434851538323165e-09
0.6044000244140625 2.021031682951159e-11
0.6054000244140625 2.0348190301611892e-11
0.6064000244140625 2.0460253179082105e-11
0.6074000244140625 2.059006063490127e-11
0.6084000244140625 2.0703911962995015e-11
0.6094000244140625 2.079228982307466e-11
0.6104000244140625 6.50655705439898e-10
0.6114000244140625 1.3709449838014635e-09
0.6124000244140625 1.4418899849532336e-09
0.6134000244140625 2.9207596566969606e-09
0.6144000244140625 2.1194619605294413e-11
0.6154000244140625 2.1230900321811496e-11
0.6164000244140625 2.130916911940478e-11
0.6174000244140625 1.9366876833489233e-09
0.6184000244140625 2.1519417168498138e-11
0.6194000244140625 2.7043147405697663e-09
0.6204000244140625 8.617290426836103e-09
0.6214000244140625 2.175661016774716e-11
0.6224000244140625 2.1791631759211415e-11
0.6234000244140625 2.1842079688061387e-11
0.6244000244140625 2.1946353799035405e-11
0.6254000244140625 2.2057651285450262e-11
0.6264000244140625 2.2148056044753203e-11
0.6274000244140625 2.2228166705844886e-11
0.6284000244140625 2.2290695405657798e-11
0.6294000244140625 2.2344601255218006e-11
0.6304000244140625 2.2427151610164826e-11
0.6314000244140625 2.2500642132232484e-11
0.6324000244140625 5.4977866040130696e-11
0.6334000244140625 2.262459901325877e-11
